zip,address,databaseID,price,bedrooms,bathroom,sqft,lat,lng,ancherRating,jamesRating,classification,source
33870,2351-Lakeview-Dr-UNIT-307-Sebring-FL-33870,5e7e04d3ccaa4a3ba0bebe36,228800,3,2,1372,27.5008837,-81.4475974,rich,rich,rich,both
33870,203-Whatley-Blvd-Sebring-FL-33870,5e7dfd9eccaa4a3ba0bebe0e,154900,2,2,2144,27.4952525,-81.4911618,medium,medium,medium,both
33870,105-Springdale-Rd-Sebring-FL-33870,5e7dfbabccaa4a3ba0bebe02,129900,3,2,1080,27.5157036,-81.4846855,medium,medium,medium,both
33870,4416-Welcome-Dr-Sebring-FL-33870,5e7e05a2ccaa4a3ba0bebe3b,134900,2,2,1193,27.4535534,-81.4193777,medium,medium,medium,both
33870,207-Sparrow-Ave-Sebring-FL-33870,5e9ebd9d6958536158e47e03,109000,2,1,720,27.4933868,-81.49173,poor,poor,poor,both
33870,336-Hemlock-Ave-Sebring-FL-33870,5e7e0120ccaa4a3ba0bebe22,110000,2,1,1120,27.5025422,-81.446074,poor,poor,poor,both
33870,2120-Pasco-Dr-Sebring-FL-33870,5e7df654ccaa4a3ba0bebde4,169400,3,2,1660,27.5118514,-81.486444,rich,rich,rich,both
33870,1804-Jim-Ln-Sebring-FL-33870,5e7e0832ccaa4a3ba0bebe4a,25000,2,2,960,27.4931558,-81.4834289,poor,poor,poor,both
33870,1904-Jeri-Kay-Ln-Sebring-FL-33870,5e7e0765ccaa4a3ba0bebe45,19000,2,1.1,812,27.4937073,-81.4846375,poor,poor,poor,both
33870,2100-Colmar-Ave-Sebring-FL-33870,5e7e0a21ccaa4a3ba0bebe54,140000,2,2,1040,27.4798303,-81.4247005,medium,medium,medium,both
33870,4200-Sturgeon-Dr-Sebring-FL-33870,5e7e00baccaa4a3ba0bebe20,199500,3,2,1896,27.5370168,-81.4804392,rich,rich,rich,both
33870,317-Us-Highway-27-S-Sebring-FL-33870,5e7dfae5ccaa4a3ba0bebdfd,79900,2,1.1,968,27.4793174,-81.4773207,poor,poor,poor,both
33870,1422-Chloe-Ter-Sebring-FL-33870,5e7df8f4ccaa4a3ba0bebdf2,149900,2,2,1175,27.4933243,-81.4811045,medium,medium,medium,both
33870,9057-Michigan-Rd-Sebring-FL-33870,5e7df94dccaa4a3ba0bebdf4,24900,2,2,920,27.4620579,-81.4351356,poor,poor,poor,both
33870,1017-Orange-Creek-Ln-Sebring-FL-33870,5e7e014fccaa4a3ba0bebe23,925000,4,4,5791,27.476461,-81.379553,rich,rich,rich,both
33870,8066-Von-Maxcy-Rd-Sebring-FL-33870,5e7df7f8ccaa4a3ba0bebdec,16500,2,2,672,27.467105,-81.44783,poor,poor,poor,both
33870,213-Loon-Ave-Sebring-FL-33870,5e7df9d8ccaa4a3ba0bebdf7,133900,2,2,1237,27.4913096,-81.492191,medium,medium,medium,both
33870,1045-W-Virginia-Dr-Sebring-FL-33870,5e7dfb5fccaa4a3ba0bebe00,25900,2,2,--,27.4652077,-81.4370021,poor,poor,poor,both
33870,30507-Francis-St-Sebring-FL-33870,5e7e07d6ccaa4a3ba0bebe48,34000,2,1,672,27.4700691,-81.4463792,poor,poor,poor,both
33870,2301-Jackson-Dr-Sebring-FL-33870,5e7e0035ccaa4a3ba0bebe1d,294900,3,2,2040,27.5094124,-81.4886099,rich,rich,rich,both
33870,2143-Lakeview-Dr-Sebring-FL-33870,5e7dfd17ccaa4a3ba0bebe0b,409988,3,3,2911,27.4965186,-81.445087,rich,rich,rich,both
33870,3440-Lakeview-Dr-Sebring-FL-33870,5e7df980ccaa4a3ba0bebdf5,425000,2,2,2428,27.5142167,-81.4778871,rich,rich,rich,both
33870,2825-Bolin-Ln-Sebring-FL-33870,5e7dfbfcccaa4a3ba0bebe04,11000,2,1,800,27.473604,-81.4259152,poor,poor,poor,both
33870,1831-Lakeview-Dr-Sebring-FL-33870,5e7df722ccaa4a3ba0bebde7,1150000,4,4,4304,27.4901429,-81.4420831,rich,rich,rich,both
33870,2506-Sunset-Dr-Sebring-FL-33870,5e7e035dccaa4a3ba0bebe2e,135000,2,2,1270,27.5184359,-81.4884169,medium,medium,medium,both
33870,3510-Fairmount-Dr-Sebring-FL-33870,5e7df75cccaa4a3ba0bebde8,54500,2,1,840,27.5149438,-81.5005106,poor,poor,poor,both
33870,10-Joann-St-Sebring-FL-33870,5e7e0638ccaa4a3ba0bebe3e,12500,2,1,595,27.475432,-81.4291608,poor,poor,poor,both
33870,1871-Lakeview-Dr-Sebring-FL-33870,5e7dfb16ccaa4a3ba0bebdfe,498500,3,2,2609,27.4911949,-81.4425337,rich,rich,rich,both
33881,752-Century-Ln-Winter-Haven-FL-33881,5e7d74b2ccaa4a3ba0bebb1b,31900,2,2,1116,28.097474,-81.6815788,poor,poor,poor,both
33881,1908-Fairfax-Ct-NE-Winter-Haven-FL-33881,5e7d6e00ccaa4a3ba0bebaf5,59900,2,1,864,28.0443351,-81.7174777,poor,poor,poor,both
33881,1765-Glen-Abby-Ln-Winter-Haven-FL-33881,5e7d8a94ccaa4a3ba0bebb92,62500,2,2,1254,28.0924669,-81.6971179,poor,poor,poor,both
33881,1512-Aberdeen-Ln-143-Winter-Haven-FL-33881,5e7d66afccaa4a3ba0bebacd,43500,2,2,816,28.0853058,-81.6964264,poor,poor,poor,both
33881,315-Hamilton-Shores-Dr-NE-Winter-Haven-FL-33881,5e7d688cccaa4a3ba0bebad6,649900,4,3,2725,28.0430054,-81.6651885,rich,rich,rich,both
33881,3366-Avenue-S-NW-Winter-Haven-FL-33881,5e7d7a26ccaa4a3ba0bebb36,155000,3,1,884,28.0430244,-81.7671396,medium,medium,medium,both
33881,1090-W-Lake-Hamilton-Dr-Winter-Haven-FL-33881,5e7d6854ccaa4a3ba0bebad5,499000,4,3,3330,28.0511838,-81.671264,rich,rich,rich,both
33881,3337-Craney-St-Winter-Haven-FL-33881,5e7d7fdaccaa4a3ba0bebb55,79900,4,2,450,28.0578742,-81.7316237,poor,poor,poor,both
33881,1734-3rd-St-NE-Winter-Haven-FL-33881,5e7d678bccaa4a3ba0bebad2,315000,5,3,2046,28.039599,-81.7240193,rich,rich,rich,both
33881,622-Ridge-Ter-171-Winter-Haven-FL-33881,5e7d7f67ccaa4a3ba0bebb53,107900,2,2,1073,28.059898,-81.7176719,medium,medium,medium,both
33881,1291-Las-Brisas-Ln-Winter-Haven-FL-33881,5e7d88dcccaa4a3ba0bebb87,43900,2,2,1032,28.0867393,-81.7012857,poor,poor,poor,both
33881,91-Greenview-Dr-Winter-Haven-FL-33881,5e7d6916ccaa4a3ba0bebad9,17900,2,2,--,28.0929098,-81.6889029,poor,poor,poor,both
33881,53-Azalea-Dr-Winter-Haven-FL-33881,5e7d7402ccaa4a3ba0bebb17,12000,3,2,784,28.0651486,-81.7127148,poor,poor,poor,both
33881,1102-La-Costa-Ln-Winter-Haven-FL-33881,5e7d69d9ccaa4a3ba0bebadd,109900,3,2,1820,28.0847489,-81.6956521,medium,medium,medium,both
33881,71-Misty-Meadow-Rd-Winter-Haven-FL-33881,5e7d7de0ccaa4a3ba0bebb49,26900,2,2,1260,28.039359,-81.7124558,poor,poor,poor,both
33881,458-Sunfish-Dr-Winter-Haven-FL-33881,5e7d64fdccaa4a3ba0bebac4,263679,4,3,2384,28.0835633,-81.6782358,rich,rich,rich,both
33881,3001-Avenue-S-NW-Winter-Haven-FL-33881,5e7d6727ccaa4a3ba0bebad0,159900,3,2,1556,28.0435952,-81.7647521,medium,medium,medium,both
33881,84-Misty-Meadow-Rd-Winter-Haven-FL-33881,5e7d629accaa4a3ba0bebab7,19900,2,2,1104,28.0396786,-81.7121164,poor,poor,poor,both
33881,431-Lake-Pansy-Dr-NW-Winter-Haven-FL-33881,5e7d6c63ccaa4a3ba0bebaeb,299900,3,3,2027,28.0675882,-81.7397723,rich,rich,rich,both
33881,1734-Glen-Abby-Ln-Winter-Haven-FL-33881,5e7d7ad5ccaa4a3ba0bebb3a,118900,3,2,1440,28.0940696,-81.6974318,medium,medium,medium,both
33881,209-Edelweiss-Dr-Winter-Haven-FL-33881,5e7d8c69ccaa4a3ba0bebb9d,34900,2,2,1392,28.0868051,-81.676212,poor,poor,poor,both
33881,159-Greenview-Dr-Winter-Haven-FL-33881,5e7d83c8ccaa4a3ba0bebb69,34000,2,2,1120,28.0925742,-81.6862588,poor,poor,poor,both
33881,1776-6th-St-NW-APT-706-Winter-Haven-FL-33881,5e7d6cb7ccaa4a3ba0bebaed,105000,3,2,1683,28.0406029,-81.7334441,medium,medium,medium,both
33881,113-Mirror-Ln-NW-Winter-Haven-FL-33881,5e7d7056ccaa4a3ba0bebb03,315000,4,3,2298,28.0413834,-81.7401605,rich,rich,rich,both
33881,1520-Hamlin-St-Winter-Haven-FL-33881,5e7d918eccaa4a3ba0bebbb8,226806,3,2,1540,28.035359,-81.698453,rich,rich,rich,both
33881,219-Broad-St-Winter-Haven-FL-33881,5e9eb1626958536158e47dcb,318900,4,3,2366,28.0491149,-81.6816812,rich,rich,rich,both
33881,2301-E-Lake-Hartridge-Dr-Winter-Haven-FL-33881,5e7d6b6cccaa4a3ba0bebae6,749900,4,5,5206,28.0473827,-81.7386395,rich,rich,rich,both
33881,1230-6th-St-NE-Winter-Haven-FL-33881,5e7d66dcccaa4a3ba0bebace,114950,2,1,1148,28.0343334,-81.7193483,medium,medium,medium,both
33881,845-Avenue-X-NW-Winter-Haven-FL-33881,5e7d7017ccaa4a3ba0bebb02,137900,2,1,1237,28.0483137,-81.7367587,medium,medium,medium,both
33881,459-Alligator-Dr-Winter-Haven-FL-33881,5e7d8029ccaa4a3ba0bebb57,13800,2,1,672,28.0822115,-81.6671547,poor,poor,poor,both
33881,51-Azalea-Dr-Winter-Haven-FL-33881,5e7d8727ccaa4a3ba0bebb7e,12500,2,1,784,28.0651164,-81.7127165,poor,poor,poor,both
33881,19-Gardenia-Dr-Winter-Haven-FL-33881,5e7d6d6bccaa4a3ba0bebaf1,11000,2,2,984,28.0648708,-81.7129322,poor,poor,poor,both
33881,1458-Grey-Eagle-Ln-Winter-Haven-FL-33881,5e7d81c9ccaa4a3ba0bebb5f,226850,4,2,1820,28.02634,-81.694202,rich,rich,rich,both
33881,3405-Avenue-X-NW-Winter-Haven-FL-33881,5e9eaf776958536158e47dc2,87543,3,2,1261,28.0482912,-81.7690357,poor,poor,poor,both
33881,1194-Heartwood-Cypress-Dr-191-Winter-Haven-FL-33881,5e7d83a0ccaa4a3ba0bebb68,109900,2,2,1848,28.0232844,-81.6416393,medium,medium,medium,both
33881,245-Winter-Ridge-Blvd-245-Winter-Haven-FL-33881,5e7d7525ccaa4a3ba0bebb1d,85000,2,2,1073,28.0580891,-81.71833,poor,poor,poor,both
33881,312-Niblick-Cir-Winter-Haven-FL-33881,5e7d7c47ccaa4a3ba0bebb41,249900,2,2,2038,28.0314305,-81.6648676,rich,rich,rich,both
33881,605-Herbs-Rd-Winter-Haven-FL-33881,5e7d72b9ccaa4a3ba0bebb10,279000,3,2,1877,28.0514636,-81.6732535,rich,rich,rich,both
33881,489-Lake-Henry-Cir-Winter-Haven-FL-33881,5e7d89cdccaa4a3ba0bebb8d,24900,2,2,1200,28.0823195,-81.6711165,poor,poor,poor,both
33881,327-Hamilton-Shores-Dr-NE-Winter-Haven-FL-33881,5e7d6a93ccaa4a3ba0bebae1,674000,3,3,2940,28.0447671,-81.6657875,rich,rich,rich,both
33881,143-Zermatt-Dr-Winter-Haven-FL-33881,5e7d658fccaa4a3ba0bebac7,24900,2,2,1032,28.0862569,-81.6757626,poor,poor,poor,both
33881,2030-26th-St-NW-Winter-Haven-FL-33881,5e7d6bfcccaa4a3ba0bebae9,124900,3,2,1256,28.0449553,-81.7601799,medium,medium,medium,both
33881,2928-Walnut-St-Winter-Haven-FL-33881,5e7d6701ccaa4a3ba0bebacf,129900,3,2,978,28.0510193,-81.7643676,medium,medium,medium,both
33881,374-Putter-Cir-Winter-Haven-FL-33881,5e7d7d5bccaa4a3ba0bebb46,34900,2,2,784,28.0955341,-81.683153,poor,poor,poor,both
33881,3821-Avenue-T-NW-Winter-Haven-FL-33881,5e7d6a23ccaa4a3ba0bebadf,119900,3,1,792,28.0444729,-81.7745526,medium,medium,medium,both
33881,1289-Haines-Dr-Winter-Haven-FL-33881,5e7d7fadccaa4a3ba0bebb54,197490,3,2,1452,28.0805867,-81.7046629,rich,rich,rich,both
33881,580-Lake-Smart-Blvd-Winter-Haven-FL-33881,5e7d8cdeccaa4a3ba0bebba0,253897,3,2,1718,28.0634974,-81.7122861,rich,rich,rich,both
33881,1407-Eagle-Crest-Blvd-Winter-Haven-FL-33881,5e7d7675ccaa4a3ba0bebb23,253850,4,3,2117,28.0363424,-81.7016392,rich,rich,rich,both
33881,4081-Great-Egret-Dr-Winter-Haven-FL-33881,5e7d7bf5ccaa4a3ba0bebb3f,253990,4,3,2432,28.0823195,-81.6711138,rich,rich,rich,both
33881,6401-Lolly-Bay-Loop-NE-Winter-Haven-FL-33881,5e7d7e9accaa4a3ba0bebb4e,84900,2,2,1152,28.0759939,-81.6671567,poor,poor,poor,both
33881,306-Towhee-Rd-Winter-Haven-FL-33881,5e7d70eaccaa4a3ba0bebb06,251738,4,3,2489,28.049158,-81.6752856,rich,rich,rich,both
33881,200-Monterey-Cypress-Blvd-Winter-Haven-FL-33881,5e7d799eccaa4a3ba0bebb33,95000,3,2,1456,28.0216991,-81.6415155,medium,medium,medium,both
33881,616-Century-Dr-Winter-Haven-FL-33881,5e7d62ecccaa4a3ba0bebab9,28500,2,2,768,28.0986503,-81.6895325,poor,poor,poor,both
33881,2382-Twin-Lake-View-Rd-Winter-Haven-FL-33881,5e7d71baccaa4a3ba0bebb0a,261835,4,2,2330,28.035764,-81.702608,rich,rich,rich,both
33881,1324-Mirror-Ter-NW-Winter-Haven-FL-33881,5e7d7434ccaa4a3ba0bebb18,760000,4,3,4092,28.0359857,-81.7371434,rich,rich,rich,both
33881,1400-Eagle-Crest-Blvd-Winter-Haven-FL-33881,5e7d6ea5ccaa4a3ba0bebaf9,258049,4,2,2169,28.036562,-81.701845,rich,rich,rich,both
33881,4902-Saint-James-Dr-Winter-Haven-FL-33881,5e7d7aacccaa4a3ba0bebb39,219900,3,2,1531,28.068708,-81.7670595,rich,rich,rich,both
33881,104-Mirror-Ln-NW-Winter-Haven-FL-33881,5e7d791bccaa4a3ba0bebb30,227900,3,2,2366,28.0412535,-81.739391,rich,rich,rich,both
33881,334-Robin-Ct-Winter-Haven-FL-33881,5e7d7889ccaa4a3ba0bebb2d,17900,2,2,768,28.0300654,-81.7676073,poor,poor,poor,both
33881,508-Lake-Henry-Dr-Winter-Haven-FL-33881,5e7d7a74ccaa4a3ba0bebb38,14900,2,1,575,28.0817214,-81.6692301,poor,poor,poor,both
33881,5609-Forest-Ridge-Dr-Winter-Haven-FL-33881,5e7d6e24ccaa4a3ba0bebaf6,183900,3,2,1534,28.080448,-81.6720983,rich,rich,rich,both
33881,69-Hibiscus-Dr-Winter-Haven-FL-33881,5e7d7735ccaa4a3ba0bebb26,6900,2,1,644,28.0647492,-81.7122123,poor,poor,poor,both
33881,120-Rigi-Slope-Winter-Haven-FL-33881,5e7d7d7cccaa4a3ba0bebb47,34900,2,2,1536,28.0859866,-81.6732533,poor,poor,poor,both
33881,1220-Las-Brisas-Ln-Winter-Haven-FL-33881,5e7d6d3fccaa4a3ba0bebaf0,100500,2,2,1404,28.0836221,-81.6968599,medium,medium,medium,both
33881,918-Heartwood-Cypress-Dr-Winter-Haven-FL-33881,5e7d8470ccaa4a3ba0bebb6d,95500,2,2,966,28.0232844,-81.6416393,medium,medium,medium,both
33881,1424-Salisbury-Dr-Winter-Haven-FL-33881,5e7d6ed2ccaa4a3ba0bebafa,259900,5,4,2344,28.022743,-81.696153,rich,rich,rich,both
33881,1300-Mirror-Ter-NW-Winter-Haven-FL-33881,5e7d6ba2ccaa4a3ba0bebae7,874900,4,5,6097,28.0340203,-81.738832,rich,rich,rich,both
33881,1413-4th-St-NE-Winter-Haven-FL-33881,5e7d70aaccaa4a3ba0bebb05,175900,3,2,1934,28.0360458,-81.7230787,medium,medium,medium,both
33881,409-Avenue-M-NE-Winter-Haven-FL-33881,5e7d6258ccaa4a3ba0bebab6,134900,3,1,1008,28.0348486,-81.7220526,medium,medium,medium,both
33881,2208-Lake-Blvd-NW-Winter-Haven-FL-33881,5e7d621cccaa4a3ba0bebab5,145900,2,1,1044,28.0468375,-81.7703495,medium,medium,medium,both
33881,3801-Avenue-T-NW-Winter-Haven-FL-33881,5e7d6819ccaa4a3ba0bebad4,139900,3,1,1118,28.0443635,-81.7732015,medium,medium,medium,both
33881,1463-Salisbury-Dr-Winter-Haven-FL-33881,5e7d87d1ccaa4a3ba0bebb81,225000,4,3,1912,28.023401,-81.696254,rich,rich,rich,both
33881,1525-Avenue-G-NE-Winter-Haven-FL-33881,5e7d9638ccaa4a3ba0bebbd5,138339,3,1,1304,28.0291826,-81.7006187,medium,medium,medium,both
33881,3400-Sunset-Dr-W-Winter-Haven-FL-33881,5e7d7382ccaa4a3ba0bebb14,91000,3,1,936,28.0532021,-81.726447,poor,poor,poor,both
33881,3252-Royal-Tern-Dr-Winter-Haven-FL-33881,5e9eb2276958536158e47dcf,218990,3,2,1672,28.0600916,-81.7021049,rich,rich,rich,both
33881,1718-Terry-Cir-NE-Winter-Haven-FL-33881,5e7d7cedccaa4a3ba0bebb44,205000,3,2,1550,28.0377877,-81.6963098,rich,rich,rich,both
33881,6783-Brentwood-Dr-NE-Winter-Haven-FL-33881,5e7d9604ccaa4a3ba0bebbd4,30154,2,2,1344,28.0828494,-81.6630705,poor,poor,poor,both
33881,529-Winter-Ter-Winter-Haven-FL-33881,5e7d76d2ccaa4a3ba0bebb25,95000,2,2,1073,28.060282,-81.717915,medium,medium,medium,both
33881,359-Lakeside-Ranch-Cir-Winter-Haven-FL-33881,5e7d782eccaa4a3ba0bebb2b,68500,2,2,1736,28.086837,-81.657577,poor,poor,poor,both
33881,815-Sunningdale-Ct-8-Winter-Haven-FL-33881,5e7d82b8ccaa4a3ba0bebb63,42000,2,2,960,28.0840948,-81.6942823,poor,poor,poor,both
33881,291-Alpine-Dr-Winter-Haven-FL-33881,5e9eb1076958536158e47dca,29000,2,2,1100,28.0847838,-81.6748218,poor,poor,poor,both
33881,910-La-Quinta-Blvd-26-Winter-Haven-FL-33881,5e7d8d64ccaa4a3ba0bebba3,49900,2,2,1120,28.0860417,-81.697459,poor,poor,poor,both
33881,2001-10th-St-NW-Winter-Haven-FL-33881,5e7d6f68ccaa4a3ba0bebafe,149700,3,2,1516,28.0445355,-81.7373572,medium,medium,medium,both
33881,1208-30th-St-NW-Winter-Haven-FL-33881,5e7d7c16ccaa4a3ba0bebb40,149999,3,1,1377,28.0364114,-81.7629525,medium,medium,medium,both
33881,603-Avenue-O-NE-Winter-Haven-FL-33881,5e7d68b6ccaa4a3ba0bebad7,141500,5,3,1696,28.0372577,-81.7183328,medium,medium,medium,both
33881,2454-Twin-Lake-View-Rd-Winter-Haven-FL-33881,5e7d861bccaa4a3ba0bebb79,257759,4,2,2169,28.036076,-81.699496,rich,rich,rich,both
33881,588-Lake-Smart-Blvd-Winter-Haven-FL-33881,5e7d90a6ccaa4a3ba0bebbb4,255662,3,3,1855,28.0634974,-81.7122861,rich,rich,rich,both
33881,721-Crestwood-Dr-Winter-Haven-FL-33881,5e7d6d13ccaa4a3ba0bebaef,129950,3,1,1276,28.0307599,-81.7640278,medium,medium,medium,both
33881,1014-Heartwood-Cypress-Dr-Winter-Haven-FL-33881,5e7d8f1accaa4a3ba0bebbac,116900,2,2,1400,28.0232844,-81.6416393,medium,medium,medium,both
33881,1178-Sophia-Blvd-Winter-Haven-FL-33881,5e7d9036ccaa4a3ba0bebbb1,234998,4,3,2432,28.042631,-81.69816,rich,rich,rich,both
33881,1848-Inman-Dr-NW-Winter-Haven-FL-33881,5e7d96e6ccaa4a3ba0bebbda,82467,2,1,864,28.0429721,-81.7725285,poor,poor,poor,both
33881,415-Winter-Ridge-Blvd-Winter-Haven-FL-33881,5e7d6531ccaa4a3ba0bebac5,94000,2,2,1073,28.058958,-81.7189099,medium,medium,medium,both
33881,1700-6th-St-NW-APT-A35-Winter-Haven-FL-33881,5e7d84f9ccaa4a3ba0bebb71,55000,2,1,840,28.0396609,-81.7329248,poor,poor,poor,both
33881,6714-Canterbury-Dr-NE-Winter-Haven-FL-33881,5e7d8db3ccaa4a3ba0bebba5,94900,2,2,1144,28.082314,-81.663969,medium,medium,medium,both
33881,1134-La-Costa-Ln-646-Winter-Haven-FL-33881,5e7d80d0ccaa4a3ba0bebb5b,124900,3,2,1944,28.0827919,-81.6958886,medium,medium,medium,both
33881,1700-6th-St-NW-APT-A28-Winter-Haven-FL-33881,5e7d7e2eccaa4a3ba0bebb4b,53000,2,1,840,28.0396764,-81.7326915,poor,poor,poor,both
33881,3962-Island-Lakes-Dr-Winter-Haven-FL-33881,5e7d655cccaa4a3ba0bebac6,325000,4,2,1668,28.0662142,-81.7241475,rich,rich,rich,both
33881,1831-Nicaragua-Way-Winter-Haven-FL-33881,5e7d6ce5ccaa4a3ba0bebaee,164900,3,2,1762,28.0407166,-81.6952185,medium,medium,medium,both
33881,1129-La-Costa-Ln-Winter-Haven-FL-33881,5e7d8ab5ccaa4a3ba0bebb93,47900,2,2,1074,28.0849523,-81.6954557,poor,poor,poor,both
33881,344-Niblick-Cir-Winter-Haven-FL-33881,5e7d6a4accaa4a3ba0bebae0,219900,3,2,1797,28.0298868,-81.6663651,rich,rich,rich,both
33881,278-Putter-Cir-Winter-Haven-FL-33881,5e9eb0076958536158e47dc5,45000,2,2,1296,28.0953825,-81.6830134,poor,poor,poor,both
33881,1215-Las-Brisas-Ln-Winter-Haven-FL-33881,5e7d8a1bccaa4a3ba0bebb8f,133500,2,2,1652,28.0838802,-81.6970596,medium,medium,medium,both
33881,319-Putter-Cir-Winter-Haven-FL-33881,5e7d8081ccaa4a3ba0bebb59,40000,2,2,--,28.0953214,-81.6864861,poor,poor,poor,both
33881,480-Putter-Cir-Winter-Haven-FL-33881,5e7d88b5ccaa4a3ba0bebb86,35000,2,2,--,28.0955443,-81.6833196,poor,poor,poor,both
33881,5608-Royal-Hills-Dr-Winter-Haven-FL-33881,5e7d7a4accaa4a3ba0bebb37,239900,4,4,3016,28.0819147,-81.6749434,rich,rich,rich,both
33881,6607-Westchester-Dr-NE-Winter-Haven-FL-33881,5e7d86f7ccaa4a3ba0bebb7d,74200,2,2,1248,28.0815505,-81.665595,poor,poor,poor,both
33881,3417-Hickory-St-NW-Winter-Haven-FL-33881,5e7d6f3fccaa4a3ba0bebafd,149900,3,1,1013,28.0518347,-81.7673586,medium,medium,medium,both
33881,1164-Brenton-Manor-Dr-Winter-Haven-FL-33881,5e7d94a7ccaa4a3ba0bebbcc,142054,3,2,1228,28.0706439,-81.6542127,medium,medium,medium,both
33881,3033-Country-Club-Rd-Winter-Haven-FL-33881,5e7d6381ccaa4a3ba0bebabc,224998,3,2,1672,28.0480849,-81.6818061,rich,rich,rich,both
33881,6247-Red-Herring-Dr-Winter-Haven-FL-33881,5e7d6b07ccaa4a3ba0bebae4,238990,4,3,2526,28.0566598,-81.6799476,rich,rich,rich,both
33881,1505-Orange-St-NW-Winter-Haven-FL-33881,5e7d745cccaa4a3ba0bebb19,498000,4,3,3264,28.0342129,-81.7438175,rich,rich,rich,both
33881,1452-Grey-Eagle-Ln-Winter-Haven-FL-33881,5e7d79e7ccaa4a3ba0bebb35,227539,4,2,1820,28.026505,-81.694202,rich,rich,rich,both
33881,409-Avenue-B-NE-Winter-Haven-FL-33881,5e7d8519ccaa4a3ba0bebb72,139000,2,1,1366,28.0242405,-81.7223519,medium,medium,medium,both
33881,4149-Roberta-Dr-Winter-Haven-FL-33881,5e7d9312ccaa4a3ba0bebbc1,203490,3,2,1504,28.043259,-81.701194,rich,rich,rich,both
33881,1814-Crossroads-Blvd-Winter-Haven-FL-33881,5e7d78d9ccaa4a3ba0bebb2f,324800,4,5,3368,28.0302376,-81.660931,rich,rich,rich,both
33881,1383-Buckeye-Trace-Blvd-Winter-Haven-FL-33881,5e7d887dccaa4a3ba0bebb85,207900,3,2,1512,28.027081,-81.697132,rich,rich,rich,both
33881,5669-Forest-Ridge-Dr-Winter-Haven-FL-33881,5e7d8251ccaa4a3ba0bebb62,197500,3,2,1256,28.0804723,-81.6702586,rich,rich,rich,both
33881,182-Sunfish-Dr-Winter-Haven-FL-33881,5e7d92e6ccaa4a3ba0bebbc0,224351,4,2,1707,28.0825646,-81.6811725,rich,rich,rich,both
33881,539-Leyland-Cypress-Way-Winter-Haven-FL-33881,5e7d9149ccaa4a3ba0bebbb7,94000,2,2,1120,28.0207821,-81.6419654,medium,medium,medium,both
33881,231-Sunfish-Dr-Winter-Haven-FL-33881,5e7d64a0ccaa4a3ba0bebac2,253027,4,2,1989,28.0825646,-81.6811725,rich,rich,rich,both
33881,3256-Avenue-M-NW-Winter-Haven-FL-33881,5e7d641dccaa4a3ba0bebabf,145000,3,2,1097,28.0371482,-81.766276,medium,medium,medium,both
33881,1700-6th-St-NW-APT-C9-Winter-Haven-FL-33881,5e7d6609ccaa4a3ba0bebaca,53900,2,2,840,28.0392021,-81.7330877,poor,poor,poor,both
33881,4016-Great-Egret-Dr-Winter-Haven-FL-33881,5e7d9008ccaa4a3ba0bebbb0,229990,4,2,1828,28.0823195,-81.6711138,rich,rich,rich,both
33881,4218-Roberta-Dr-Winter-Haven-FL-33881,5e7d7b39ccaa4a3ba0bebb3c,235300,4,2,1788,28.0418685,-81.700715,rich,rich,rich,both
33881,1383-Eagle-Crest-Blvd-Winter-Haven-FL-33881,5e7d77cfccaa4a3ba0bebb29,257799,4,2,2169,28.036102,-81.702608,rich,rich,rich,both
33881,505-Lake-Henry-Dr-Winter-Haven-FL-33881,5e7d7f10ccaa4a3ba0bebb51,16900,2,1,998,28.0822726,-81.6695552,poor,poor,poor,both
33881,3639-Julius-Estates-Blvd-Winter-Haven-FL-33881,5e7d6f9fccaa4a3ba0bebaff,259000,4,3,2670,28.0635193,-81.7111066,rich,rich,rich,both
33881,739-Red-Cypress-Ln-Winter-Haven-FL-33881,5e7d90d9ccaa4a3ba0bebbb5,59500,2,2,1040,28.0219119,-81.6430588,poor,poor,poor,both
33881,3006-Pine-Valley-Dr-806-Winter-Haven-FL-33881,5e7d805eccaa4a3ba0bebb58,135000,3,2,2100,28.0944065,-81.6965077,medium,medium,medium,both
33881,2388-Twin-Lake-View-Rd-Winter-Haven-FL-33881,5e7d7596ccaa4a3ba0bebb1f,265387,4,3,2265,28.035761,-81.702339,rich,rich,rich,both
33881,822-Birdie-Ct-Winter-Haven-FL-33881,5e7d89a4ccaa4a3ba0bebb8c,24000,2,2,860,28.1024605,-81.6915431,poor,poor,poor,both
33881,89-Bern-Dr-Winter-Haven-FL-33881,5e7d6353ccaa4a3ba0bebabb,24900,2,2,1040,28.0851592,-81.6758199,poor,poor,poor,both
33881,5283-Reid-Ave-Winter-Haven-FL-33881,5e7d91baccaa4a3ba0bebbb9,245990,5,3,2447,28.042972,-81.701091,rich,rich,rich,both
33881,901-Thompson-Cir-NW-Winter-Haven-FL-33881,5e7d6c8eccaa4a3ba0bebaec,329900,5,3,2888,28.0339781,-81.7366091,rich,rich,rich,both
33881,1401-Eagle-Crest-Blvd-Winter-Haven-FL-33881,5e7d8c38ccaa4a3ba0bebb9c,235349,4,2,1755,28.036106,-81.701812,rich,rich,rich,both
33881,16-Pilot-Pl-Winter-Haven-FL-33881,5e7d763cccaa4a3ba0bebb22,295000,4,4,2982,28.0579884,-81.7518893,rich,rich,rich,both
